datetime,type,gap_top,gap_bottom,gap_size,mitigated,mitigation_time,trend_at_creation,context
2024-12-16 16:00:00,Bullish,1.267844915390015,1.267105937004089,0.0007389783859261811,True,2024-12-17 04:00:00,Downtrend,Counter-Trend / Reversal
2024-12-18 20:00:00,Bearish,1.268793940544128,1.259906053543091,0.008887887001036932,True,2024-12-19 04:00:00,Downtrend,Trend Continuation
2024-12-19 08:00:00,Bullish,1.260731935501099,1.259652137756348,0.0010797977447509766,True,2024-12-19 12:00:00,Downtrend,Counter-Trend / Reversal
2024-12-19 16:00:00,Bearish,1.260731935501099,1.25628137588501,0.004450559616089089,True,2024-12-20 16:00:00,Downtrend,Trend Continuation
2024-12-19 20:00:00,Bearish,1.254673600196838,1.251141667366028,0.0035319328308098807,True,2024-12-20 08:00:00,Downtrend,Trend Continuation
2024-12-20 00:00:00,Bearish,1.250468850135803,1.250218749046326,0.000250101089477095,True,2024-12-20 04:00:00,Downtrend,Trend Continuation
2024-12-20 16:00:00,Bullish,1.253902673721313,1.251971840858459,0.001930832862854004,True,2024-12-23 08:00:00,Downtrend,Counter-Trend / Reversal
2024-12-20 20:00:00,Bullish,1.256328701972961,1.2559974193573,0.00033128261566095496,True,2024-12-23 04:00:00,Downtrend,Counter-Trend / Reversal
2024-12-23 12:00:00,Bearish,1.255666255950928,1.25383985042572,0.0018264055252079636,True,2024-12-23 20:00:00,Downtrend,Trend Continuation
2024-12-26 08:00:00,Bearish,1.253871321678162,1.253541231155396,0.0003300905227661133,True,2024-12-26 16:00:00,Downtrend,Trend Continuation
2024-12-27 12:00:00,Bullish,1.254988551139832,1.25322699546814,0.0017615556716918945,True,2024-12-30 12:00:00,Uptrend,Trend Continuation
2024-12-30 16:00:00,Bearish,1.256312966346741,1.255918502807617,0.00039446353912397925,True,2024-12-31 00:00:00,Downtrend,Trend Continuation
2024-12-31 16:00:00,Bearish,1.253274202346802,1.253179907798767,9.429454803489001e-05,True,2025-01-02 00:00:00,Downtrend,Trend Continuation
2025-01-02 12:00:00,Bearish,1.252144336700439,1.245671391487122,0.006472945213316983,True,2025-01-06 04:00:00,Downtrend,Trend Continuation
2025-01-02 16:00:00,Bearish,1.24364185333252,1.238006830215454,0.005635023117065874,True,2025-01-02 20:00:00,Downtrend,Trend Continuation
2025-01-03 04:00:00,Bullish,1.238696932792664,1.238620162010193,7.677078247092517e-05,True,2025-01-08 08:00:00,Downtrend,Counter-Trend / Reversal
2025-01-03 20:00:00,Bullish,1.242220520973206,1.241696119308472,0.0005244016647341088,True,2025-01-06 00:00:00,Downtrend,Counter-Trend / Reversal
2025-01-06 08:00:00,Bullish,1.245314478874207,1.244183421134949,0.0011310577392580345,True,2025-01-08 08:00:00,Uptrend,Trend Continuation
2025-01-06 12:00:00,Bullish,1.247209429740906,1.245702266693115,0.0015071630477909714,True,2025-01-08 04:00:00,Downtrend,Counter-Trend / Reversal
2025-01-07 04:00:00,Bullish,1.252944350242615,1.252457857131958,0.0004864931106569603,True,2025-01-07 12:00:00,Uptrend,Trend Continuation
2025-01-07 08:00:00,Bullish,1.253368377685547,1.253211259841919,0.00015711784362815173,True,2025-01-07 12:00:00,Uptrend,Trend Continuation
2025-01-07 16:00:00,Bearish,1.253368377685547,1.250687837600708,0.0026805400848390892,True,2025-01-27 08:00:00,Downtrend,Trend Continuation
2025-01-08 08:00:00,Bearish,1.247520565986633,1.247115969657898,0.0004045963287351295,True,2025-01-24 12:00:00,Downtrend,Trend Continuation
2025-01-08 12:00:00,Bearish,1.246556401252747,1.237164378166199,0.009392023086548074,True,2025-01-08 16:00:00,Downtrend,Trend Continuation
2025-01-09 04:00:00,Bearish,1.235284686088562,1.234522223472595,0.0007624626159670189,True,2025-01-21 20:00:00,Downtrend,Trend Continuation
2025-01-09 08:00:00,Bearish,1.234506964683533,1.230208992958069,0.004297971725463867,True,2025-01-09 12:00:00,Downtrend,Trend Continuation
2025-01-10 16:00:00,Bearish,1.228516340255737,1.223076939582825,0.005439400672912154,True,2025-01-13 20:00:00,Downtrend,Trend Continuation
2025-01-13 04:00:00,Bearish,1.220271110534668,1.215982913970947,0.004288196563720925,True,2025-01-13 08:00:00,Downtrend,Trend Continuation
2025-01-13 20:00:00,Bullish,1.216693043708801,1.2158203125,0.0008727312088010475,True,2025-01-14 12:00:00,Downtrend,Counter-Trend / Reversal
2025-01-14 00:00:00,Bullish,1.219318866729736,1.218234539031982,0.0010843276977541283,True,2025-01-14 08:00:00,Downtrend,Counter-Trend / Reversal
2025-01-16 08:00:00,Bearish,1.222105383872986,1.222075581550598,2.9802322388139402e-05,True,2025-01-16 12:00:00,Downtrend,Trend Continuation
2025-01-16 16:00:00,Bullish,1.222120404243469,1.222075581550598,4.482269287109375e-05,True,2025-01-17 04:00:00,Downtrend,Counter-Trend / Reversal
2025-01-17 08:00:00,Bearish,1.222972273826599,1.221597909927368,0.001374363899230957,True,2025-01-17 12:00:00,Downtrend,Trend Continuation
2025-01-20 04:00:00,Bullish,1.220152020454407,1.217522501945496,0.0026295185089109108,True,2025-01-20 08:00:00,Downtrend,Counter-Trend / Reversal
2025-01-20 16:00:00,Bullish,1.225700497627258,1.221911311149597,0.003789186477661133,True,2025-01-21 00:00:00,Uptrend,Trend Continuation
2025-01-21 04:00:00,Bearish,1.231997489929199,1.230829834938049,0.0011676549911499023,True,2025-01-21 12:00:00,Uptrend,Counter-Trend / Reversal
2025-01-21 16:00:00,Bullish,1.229800581932068,1.226888537406921,0.0029120445251471505,True,2025-01-23 08:00:00,Uptrend,Trend Continuation
2025-01-21 20:00:00,Bullish,1.232559323310852,1.231238961219788,0.001320362091064009,True,2025-01-22 04:00:00,Uptrend,Trend Continuation
2025-01-23 20:00:00,Bullish,1.234766125679016,1.233562827110291,0.0012032985687249198,True,2025-02-03 00:00:00,Uptrend,Trend Continuation
2025-01-24 04:00:00,Bullish,1.237776875495911,1.236552476882935,0.0012243986129760742,True,2025-02-03 00:00:00,Uptrend,Trend Continuation
2025-01-24 16:00:00,Bullish,1.248049974441528,1.244539618492126,0.0035103559494020775,True,2025-01-24 20:00:00,Uptrend,Trend Continuation
2025-01-27 00:00:00,Bearish,1.248049974441528,1.246509790420532,0.0015401840209960938,True,2025-01-27 08:00:00,Uptrend,Counter-Trend / Reversal
2025-01-27 04:00:00,Bearish,1.247878551483154,1.24605929851532,0.0018192529678340286,True,2025-01-27 08:00:00,Uptrend,Counter-Trend / Reversal
2025-01-27 12:00:00,Bullish,1.247053861618042,1.24605929851532,0.000994563102721946,True,2025-01-27 16:00:00,Uptrend,Trend Continuation
2025-01-28 00:00:00,Bearish,1.246867299079895,1.246571898460388,0.000295400619507058,True,2025-01-30 12:00:00,Uptrend,Counter-Trend / Reversal
2025-01-29 04:00:00,Bullish,1.244771957397461,1.24457061290741,0.0002013444900510475,True,2025-01-29 08:00:00,Uptrend,Trend Continuation
2025-01-29 12:00:00,Bearish,1.244771957397461,1.244508624076843,0.0002633333206178978,True,2025-01-29 16:00:00,Uptrend,Counter-Trend / Reversal
2025-01-31 00:00:00,Bearish,1.243781089782715,1.243147134780884,0.0006339550018310547,True,2025-01-31 04:00:00,Uptrend,Counter-Trend / Reversal
2025-02-03 00:00:00,Bearish,1.238865733146667,1.230966210365295,0.00789952278137207,True,2025-02-03 08:00:00,Downtrend,Trend Continuation
2025-02-03 04:00:00,Bearish,1.238834977149963,1.229891300201416,0.00894367694854692,True,2025-02-03 08:00:00,Downtrend,Trend Continuation
2025-02-03 12:00:00,Bullish,1.231769800186157,1.229891300201416,0.001878499984740989,False,,Uptrend,Trend Continuation
2025-02-03 16:00:00,Bullish,1.238497376441956,1.23227071762085,0.006226658821105957,True,2025-02-04 04:00:00,Downtrend,Counter-Trend / Reversal
2025-02-04 16:00:00,Bullish,1.247271537780762,1.243672847747803,0.0035986900329589844,True,2025-02-05 00:00:00,Uptrend,Trend Continuation
2025-02-05 08:00:00,Bullish,1.249000787734985,1.248860478401184,0.00014030933380082544,True,2025-02-06 04:00:00,Uptrend,Trend Continuation
2025-02-06 04:00:00,Bearish,1.249890685081482,1.249765753746033,0.0001249313354489967,True,2025-02-13 04:00:00,Uptrend,Counter-Trend / Reversal
2025-02-06 08:00:00,Bearish,1.24906325340271,1.247442841529846,0.0016204118728639916,True,2025-02-12 16:00:00,Downtrend,Trend Continuation
2025-02-06 12:00:00,Bearish,1.247178196907043,1.242097139358521,0.005081057548522061,True,2025-02-06 16:00:00,Downtrend,Trend Continuation
2025-02-06 20:00:00,Bullish,1.242899894714355,1.242097139358521,0.0008027553558340728,True,2025-02-07 00:00:00,Downtrend,Counter-Trend / Reversal
2025-02-07 16:00:00,Bearish,1.244168043136597,1.242112636566162,0.0020554065704347924,True,2025-02-10 08:00:00,Downtrend,Trend Continuation
2025-02-11 16:00:00,Bullish,1.240571737289429,1.237884283065796,0.0026874542236330345,True,2025-02-12 12:00:00,Uptrend,Trend Continuation
2025-02-11 20:00:00,Bullish,1.241804003715515,1.24168074131012,0.00012326240539484168,True,2025-02-12 12:00:00,Uptrend,Trend Continuation
2025-02-13 04:00:00,Bullish,1.247676134109497,1.245205879211426,0.002470254898071067,True,2025-02-13 08:00:00,Uptrend,Trend Continuation
2025-02-13 20:00:00,Bullish,1.253572702407837,1.252520799636841,0.0010519027709958717,False,,Uptrend,Trend Continuation
2025-02-14 00:00:00,Bullish,1.255618929862976,1.254453301429749,0.001165628433227095,True,2025-02-14 04:00:00,Uptrend,Trend Continuation
2025-02-17 20:00:00,Bullish,1.261622667312622,1.260811448097229,0.0008112192153930664,True,2025-02-18 00:00:00,Uptrend,Trend Continuation
2025-02-19 12:00:00,Bearish,1.261161327362061,1.260573029518127,0.0005882978439339936,True,2025-02-20 08:00:00,Uptrend,Counter-Trend / Reversal
2025-02-20 04:00:00,Bullish,1.258938431739807,1.258890867233276,4.756450653098376e-05,True,2025-02-28 00:00:00,Uptrend,Trend Continuation
2025-02-20 08:00:00,Bullish,1.259779095649719,1.259556889533997,0.00022220611572199012,True,2025-02-28 00:00:00,Uptrend,Trend Continuation
2025-02-20 16:00:00,Bullish,1.263375997543335,1.261972904205322,0.0014030933380129174,True,2025-02-21 12:00:00,Uptrend,Trend Continuation
2025-02-20 20:00:00,Bullish,1.266367793083191,1.264270424842834,0.0020973682403568894,True,2025-02-21 00:00:00,Uptrend,Trend Continuation
2025-02-24 04:00:00,Bullish,1.26388692855835,1.263631463050842,0.00025546550750799035,True,2025-02-24 08:00:00,Uptrend,Trend Continuation
2025-02-25 12:00:00,Bullish,1.264878153800964,1.263902902603149,0.0009752511978149414,True,2025-02-25 16:00:00,Uptrend,Trend Continuation
2025-02-26 04:00:00,Bearish,1.266383767127991,1.265774726867676,0.0006090402603149414,True,2025-02-26 08:00:00,Uptrend,Counter-Trend / Reversal
2025-02-26 16:00:00,Bullish,1.267298579216003,1.266480088233948,0.0008184909820549979,True,2025-02-26 20:00:00,Uptrend,Trend Continuation
2025-02-27 16:00:00,Bearish,1.266528129577637,1.263455748558044,0.0030723810195929513,True,2025-03-03 08:00:00,Downtrend,Trend Continuation
2025-02-27 20:00:00,Bearish,1.262387156486511,1.261224865913391,0.0011622905731201172,True,2025-02-28 12:00:00,Downtrend,Trend Continuation
2025-02-28 04:00:00,Bearish,1.25982666015625,1.259461641311646,0.0003650188446040481,True,2025-02-28 08:00:00,Downtrend,Trend Continuation
2025-02-28 20:00:00,Bearish,1.258970141410828,1.258320689201355,0.0006494522094731003,True,2025-03-03 00:00:00,Downtrend,Trend Continuation
2025-03-03 04:00:00,Bullish,1.259176254272461,1.258320689201355,0.000855565071105957,True,2025-03-03 08:00:00,Downtrend,Counter-Trend / Reversal
2025-03-03 12:00:00,Bullish,1.266367793083191,1.260875105857849,0.005492687225342019,False,,Uptrend,Trend Continuation
2025-03-03 16:00:00,Bullish,1.269083857536316,1.266239523887634,0.0028443336486818627,True,2025-03-03 20:00:00,Uptrend,Trend Continuation
2025-03-04 20:00:00,Bullish,1.278527140617371,1.275331258773804,0.0031958818435671166,True,2025-03-05 00:00:00,Uptrend,Trend Continuation
2025-03-05 08:00:00,Bullish,1.281640529632568,1.27942681312561,0.002213716506958008,True,2025-03-05 12:00:00,Uptrend,Trend Continuation
2025-03-05 16:00:00,Bullish,1.285809874534607,1.285429716110229,0.0003801584243778855,True,2025-04-04 15:00:00,Uptrend,Trend Continuation
2025-03-05 20:00:00,Bullish,1.288776040077209,1.287034392356873,0.0017416477203360259,True,2025-03-06 00:00:00,Uptrend,Trend Continuation
2025-03-07 08:00:00,Bullish,1.290422439575195,1.289257884025574,0.001164555549621138,True,2025-03-07 12:00:00,Uptrend,Trend Continuation
2025-03-10 20:00:00,Bearish,1.290022969245911,1.288277983665466,0.001744985580445002,True,2025-03-11 00:00:00,Uptrend,Counter-Trend / Reversal
2025-03-11 08:00:00,Bullish,1.29075562953949,1.289523959159851,0.001231670379638894,True,2025-03-21 12:00:00,Uptrend,Trend Continuation
2025-03-11 12:00:00,Bullish,1.292106509208679,1.291655898094177,0.0004506111145019531,True,2025-03-12 04:00:00,Uptrend,Trend Continuation
2025-03-12 04:00:00,Bearish,1.29399585723877,1.293292999267578,0.0007028579711920724,True,2025-03-12 08:00:00,Uptrend,Counter-Trend / Reversal
2025-03-12 16:00:00,Bullish,1.296377897262573,1.295907616615295,0.0004702806472780541,True,2025-03-12 20:00:00,Uptrend,Trend Continuation
2025-03-17 12:00:00,Bullish,1.296058654785156,1.294414639472961,0.0016440153121950463,True,2025-03-18 12:00:00,Uptrend,Trend Continuation
2025-03-17 16:00:00,Bullish,1.298296570777893,1.297740697860718,0.0005558729171750709,True,2025-03-18 00:00:00,Uptrend,Trend Continuation
2025-03-18 20:00:00,Bullish,1.299731016159058,1.299190640449524,0.0005403757095341355,True,2025-03-19 00:00:00,Uptrend,Trend Continuation
2025-03-19 04:00:00,Bearish,1.299731016159058,1.299494504928589,0.00023651123046897204,True,2025-03-19 16:00:00,Uptrend,Counter-Trend / Reversal
2025-03-19 08:00:00,Bearish,1.299038648605347,1.298128008842468,0.0009106397628788621,True,2025-03-19 12:00:00,Uptrend,Counter-Trend / Reversal
2025-03-19 20:00:00,Bullish,1.299393177032471,1.298212289810181,0.001180887222289817,True,2025-03-20 04:00:00,Uptrend,Trend Continuation
2025-03-20 08:00:00,Bearish,1.300170302391052,1.298027038574219,0.002143263816833052,True,2025-03-27 12:00:00,Uptrend,Counter-Trend / Reversal
2025-03-21 04:00:00,Bearish,1.29624354839325,1.294732928276062,0.001510620117187944,True,2025-03-21 12:00:00,Downtrend,Trend Continuation
2025-03-24 08:00:00,Bullish,1.294113039970398,1.293543934822083,0.0005691051483149856,True,2025-03-24 12:00:00,Downtrend,Counter-Trend / Reversal
2025-03-24 16:00:00,Bearish,1.294113039970398,1.293042063713074,0.0010709762573239967,True,2025-03-25 08:00:00,Downtrend,Trend Continuation
2025-03-25 12:00:00,Bullish,1.293493747711182,1.292941808700562,0.0005519390106201172,True,2025-03-26 00:00:00,Downtrend,Counter-Trend / Reversal
2025-03-26 08:00:00,Bearish,1.292841553688049,1.291372299194336,0.0014692544937131569,True,2025-03-27 00:00:00,Downtrend,Trend Continuation
2025-03-27 04:00:00,Bullish,1.290372490882874,1.289424180984497,0.0009483098983769089,True,2025-03-27 08:00:00,Downtrend,Counter-Trend / Reversal
2025-03-27 16:00:00,Bullish,1.294665932655334,1.294062852859497,0.0006030797958369583,True,2025-03-27 20:00:00,Uptrend,Trend Continuation
2025-03-31 03:00:00,Bullish,1.295018076896667,1.294833660125732,0.0001844167709350586,True,2025-03-31 07:00:00,Uptrend,Trend Continuation
2025-04-02 11:00:00,Bullish,1.293527245521545,1.292590856552124,0.0009363889694209426,True,2025-04-04 11:00:00,Uptrend,Trend Continuation
2025-04-02 15:00:00,Bullish,1.296277046203613,1.294816851615906,0.0014601945877070754,True,2025-04-02 19:00:00,Uptrend,Trend Continuation
2025-04-02 23:00:00,Bullish,1.300846934318542,1.298347115516663,0.0024998188018789946,True,2025-04-04 07:00:00,Uptrend,Trend Continuation
2025-04-03 03:00:00,Bullish,1.305841088294983,1.302134156227112,0.0037069320678708717,True,2025-04-04 03:00:00,Uptrend,Trend Continuation
2025-04-03 07:00:00,Bullish,1.310513019561768,1.306762456893921,0.0037505626678471238,True,2025-04-03 15:00:00,Uptrend,Trend Continuation
2025-04-03 11:00:00,Bullish,1.313974142074585,1.311785101890564,0.002189040184020996,True,2025-04-03 15:00:00,Uptrend,Trend Continuation
2025-04-03 19:00:00,Bearish,1.313974142074585,1.31137216091156,0.0026019811630249023,True,2025-04-11 07:00:00,Uptrend,Counter-Trend / Reversal
2025-04-04 07:00:00,Bearish,1.308506608009338,1.306557536125183,0.0019490718841548293,True,2025-04-11 07:00:00,Uptrend,Counter-Trend / Reversal
2025-04-04 11:00:00,Bearish,1.305517077445984,1.304631471633911,0.000885605812073198,True,2025-04-10 23:00:00,Downtrend,Trend Continuation
2025-04-04 15:00:00,Bearish,1.29679811000824,1.295236110687256,0.0015619993209838867,True,2025-04-10 11:00:00,Downtrend,Trend Continuation
2025-04-04 19:00:00,Bearish,1.292340278625488,1.290206074714661,0.0021342039108269706,True,2025-04-06 23:00:00,Downtrend,Trend Continuation
2025-04-07 11:00:00,Bearish,1.28564453125,1.285033226013184,0.0006113052368159622,True,2025-04-09 03:00:00,Downtrend,Trend Continuation
2025-04-07 15:00:00,Bearish,1.282577395439148,1.277742981910706,0.004834413528441939,True,2025-04-07 23:00:00,Downtrend,Trend Continuation
2025-04-07 19:00:00,Bearish,1.27586829662323,1.275510191917419,0.00035810470581099096,True,2025-04-07 23:00:00,Downtrend,Trend Continuation
2025-04-08 03:00:00,Bullish,1.276568651199341,1.275510191917419,0.0010584592819220529,True,2025-04-08 07:00:00,Downtrend,Counter-Trend / Reversal
2025-04-09 03:00:00,Bullish,1.28154194355011,1.280163884162903,0.0013780593872070312,True,2025-04-09 07:00:00,Downtrend,Counter-Trend / Reversal
2025-04-10 03:00:00,Bullish,1.283878326416016,1.283812403678894,6.592273712202612e-05,False,,Downtrend,Counter-Trend / Reversal
2025-04-10 07:00:00,Bullish,1.284719586372375,1.28468656539917,3.302097320512232e-05,False,,Uptrend,Trend Continuation
2025-04-10 11:00:00,Bullish,1.289690136909485,1.287564635276794,0.002125501632691096,False,,Uptrend,Trend Continuation
2025-04-10 15:00:00,Bullish,1.292657732963562,1.292457222938538,0.00020051002502396997,False,,Uptrend,Trend Continuation
2025-04-11 11:00:00,Bullish,1.305636405944824,1.30451238155365,0.0011240243911740944,True,2025-04-11 15:00:00,Uptrend,Trend Continuation
2025-04-14 03:00:00,Bullish,1.309706211090088,1.308849215507507,0.0008569955825807885,True,2025-11-04 08:00:00,Uptrend,Trend Continuation
2025-04-14 07:00:00,Bullish,1.315616369247437,1.312870025634766,0.0027463436126708984,True,2025-04-14 11:00:00,Uptrend,Trend Continuation
2025-04-16 03:00:00,Bullish,1.324924468994141,1.32388961315155,0.0010348558425909982,True,2025-04-16 11:00:00,Uptrend,Trend Continuation
2025-04-16 07:00:00,Bullish,1.326154470443726,1.325697302818298,0.00045716762542813427,True,2025-04-16 11:00:00,Uptrend,Trend Continuation
2025-04-16 15:00:00,Bearish,1.326154470443726,1.325855493545532,0.0002989768981940255,True,2025-04-17 11:00:00,Uptrend,Counter-Trend / Reversal
2025-04-20 23:00:00,Bullish,1.330335736274719,1.328691840171814,0.0016438961029050514,True,2025-04-22 19:00:00,Uptrend,Trend Continuation
2025-04-21 03:00:00,Bullish,1.336791157722473,1.329893350601196,0.0068978071212768555,True,2025-04-21 15:00:00,Uptrend,Trend Continuation
2025-04-21 07:00:00,Bullish,1.33786416053772,1.337846279144287,1.7881393432839232e-05,True,2025-04-21 15:00:00,Uptrend,Trend Continuation
2025-04-22 03:00:00,Bullish,1.338885188102722,1.3385089635849,0.0003762245178220436,True,2025-04-22 07:00:00,Uptrend,Trend Continuation
2025-04-22 19:00:00,Bearish,1.335648417472839,1.334205031394958,0.0014433860778808594,True,2025-04-24 19:00:00,Uptrend,Counter-Trend / Reversal
2025-04-22 23:00:00,Bearish,1.333351135253906,1.331717491149902,0.0016336441040041283,True,2025-04-23 03:00:00,Uptrend,Counter-Trend / Reversal
2025-04-23 15:00:00,Bearish,1.328939080238342,1.328303575515747,0.0006355047225949928,True,2025-04-23 23:00:00,Uptrend,Counter-Trend / Reversal
2025-04-24 11:00:00,Bullish,1.3299640417099,1.328585863113403,0.001378178596496804,True,2025-04-24 15:00:00,Uptrend,Trend Continuation
2025-04-25 03:00:00,Bearish,1.332515954971313,1.33154022693634,0.0009757280349729225,True,2025-04-25 07:00:00,Uptrend,Counter-Trend / Reversal
2025-04-28 11:00:00,Bullish,1.333315491676331,1.332782387733459,0.0005331039428719819,True,2025-04-30 11:00:00,Uptrend,Trend Continuation
2025-04-28 15:00:00,Bullish,1.338240146636963,1.335470080375671,0.002770066261291948,True,2025-04-29 07:00:00,Uptrend,Trend Continuation
2025-04-28 19:00:00,Bullish,1.342660307884216,1.341615676879883,0.001044631004333052,True,2025-04-28 23:00:00,Uptrend,Trend Continuation
2025-04-29 03:00:00,Bearish,1.342660307884216,1.342498064041138,0.0001622438430781692,True,2025-04-29 07:00:00,Uptrend,Counter-Trend / Reversal
2025-04-30 11:00:00,Bearish,1.338186502456665,1.336755394935608,0.001431107521057129,True,2025-05-06 11:00:00,Uptrend,Counter-Trend / Reversal
2025-04-30 23:00:00,Bearish,1.332604765892029,1.332515954971313,8.881092071599817e-05,True,2025-05-01 07:00:00,Downtrend,Trend Continuation
2025-05-01 03:00:00,Bearish,1.332001328468323,1.331628918647766,0.0003724098205570847,True,2025-05-01 07:00:00,Downtrend,Trend Continuation
2025-05-01 19:00:00,Bearish,1.328656435012817,1.328603506088257,5.292892455988074e-05,True,2025-05-01 23:00:00,Downtrend,Trend Continuation
2025-05-02 03:00:00,Bullish,1.329044938087463,1.328603506088257,0.00044143199920587683,True,2025-05-02 07:00:00,Downtrend,Counter-Trend / Reversal
2025-05-05 19:00:00,Bearish,1.330247163772583,1.33012330532074,0.00012385845184303967,True,2025-05-06 03:00:00,Downtrend,Trend Continuation
2025-05-06 07:00:00,Bullish,1.330353260040283,1.329592704772949,0.0007605552673339844,True,2025-05-07 19:00:00,Uptrend,Trend Continuation
2025-05-06 11:00:00,Bullish,1.334970951080322,1.330565810203552,0.0044051408767700195,True,2025-05-06 19:00:00,Uptrend,Trend Continuation
2025-05-06 15:00:00,Bullish,1.335238337516785,1.334846138954163,0.00039219856262184827,True,2025-05-06 19:00:00,Uptrend,Trend Continuation
2025-05-07 19:00:00,Bearish,1.334454298019409,1.332178831100464,0.0022754669189448684,True,2025-05-07 23:00:00,Downtrend,Trend Continuation
2025-05-09 11:00:00,Bullish,1.326682209968567,1.324713826179504,0.001968383789062944,True,2025-05-12 07:00:00,Downtrend,Counter-Trend / Reversal
2025-05-09 15:00:00,Bullish,1.329539775848389,1.32791543006897,0.0016243457794189453,True,2025-05-11 23:00:00,Downtrend,Counter-Trend / Reversal
2025-05-11 23:00:00,Bearish,1.329539775848389,1.329522013664246,1.776218414284436e-05,True,2025-05-12 03:00:00,Downtrend,Trend Continuation
2025-05-12 07:00:00,Bearish,1.327615737915039,1.326576590538025,0.0010391473770141602,True,2025-05-13 15:00:00,Downtrend,Trend Continuation
2025-05-12 11:00:00,Bearish,1.327527642250061,1.321265816688538,0.006261825561522993,True,2025-05-12 15:00:00,Downtrend,Trend Continuation
2025-05-13 07:00:00,Bullish,1.319696545600891,1.319069862365723,0.0006266832351677909,True,2025-07-31 11:00:00,Downtrend,Counter-Trend / Reversal
2025-05-13 15:00:00,Bullish,1.325873017311096,1.322016835212708,0.0038561820983880057,True,2025-05-14 19:00:00,Uptrend,Trend Continuation
2025-05-13 19:00:00,Bullish,1.33001720905304,1.326048970222473,0.003968238830567072,True,2025-05-13 23:00:00,Uptrend,Trend Continuation
2025-05-14 19:00:00,Bearish,1.328956604003906,1.327756762504578,0.0011998414993279471,True,2025-05-14 23:00:00,Downtrend,Trend Continuation
2025-05-15 23:00:00,Bullish,1.330317974090576,1.330105543136597,0.0002124309539790481,True,2025-05-16 07:00:00,Uptrend,Trend Continuation
2025-05-16 11:00:00,Bearish,1.330937623977661,1.330052495002747,0.0008851289749138846,True,2025-05-18 23:00:00,Downtrend,Trend Continuation
2025-05-16 15:00:00,Bearish,1.328515291213989,1.32791543006897,0.0005998611450190872,True,2025-05-16 19:00:00,Downtrend,Trend Continuation
2025-05-18 23:00:00,Bullish,1.329415917396545,1.32791543006897,0.0015004873275750175,True,2025-05-19 03:00:00,Uptrend,Trend Continuation
2025-05-19 03:00:00,Bullish,1.329380631446838,1.32856822013855,0.0008124113082879081,True,2025-07-30 11:00:00,Uptrend,Trend Continuation
2025-05-19 07:00:00,Bullish,1.332231998443604,1.331362843513489,0.0008691549301149681,True,2025-07-29 07:00:00,Uptrend,Trend Continuation
2025-05-19 11:00:00,Bullish,1.335648417472839,1.332356333732605,0.003292083740233931,True,2025-05-19 15:00:00,Uptrend,Trend Continuation
2025-05-20 19:00:00,Bullish,1.33786416053772,1.337327480316162,0.0005366802215578392,True,2025-06-23 07:00:00,Uptrend,Trend Continuation
2025-05-20 23:00:00,Bullish,1.339136242866516,1.338688135147095,0.00044810771942094263,True,2025-05-21 07:00:00,Uptrend,Trend Continuation
2025-05-21 03:00:00,Bullish,1.342227816581726,1.339423179626465,0.0028046369552610084,True,2025-05-21 07:00:00,Uptrend,Trend Continuation
